Profile,Latitude,Longitude,grid_id,spatial_fold
4281,37.526416,118.90828,7023,2
4282,37.5265,118.908,7023,2
4283,37.526565,118.908,7023,2
4284,37.526595,118.90832,7023,2
4285,37.525144,118.90918,7023,2
4286,37.525165,118.90953,7023,2
4287,37.525183,118.90992,7023,2
4288,37.526348,118.90797,7023,2
4289,43.00528,119.64889,8023,2
4290,43.04083,119.64,8023,2
4291,43.00361,119.63861,8023,2
4292,32.3667,80.4,6016,3
4293,29.6,94.6,5018,4
4294,30.5167,91.05,6018,3
4295,30.7667,90.9833,6018,3
4296,30.5667,91.1,6018,3
4297,39.95,115.4166667,7023,2
4298,39.96666667,115.4333333,7023,2
4299,24.9167,117.5,4023,1
4300,25.1333,117.45,5023,4
4301,25.0833,116.3667,5023,4
4302,25.7167,116.9,5023,4
4303,26.5,117.6833,5023,4
4304,26.8,117.9833,5023,4
4305,27.75,117.85,5023,4
4306,26.8333,119.9167,5023,4
4307,26.15,117.4667,5023,4
4308,36.7425,109.2591667,7021,1
4309,36.72333333,109.2458333,7021,1
4310,36.73666667,109.2611111,7021,1
4311,36.74583333,109.2533333,7021,1
4312,36.72,109.2508333,7021,1
4313,36.73944444,109.2533333,7021,1
4314,36.76166667,109.2508333,7021,1
4315,36.75222222,109.2513889,7021,1
4316,35.73639167,104.5069278,7020,4
4317,35.75350278,104.560375,7020,4
4318,35.74019167,104.5108639,7020,4
4319,35.72527778,104.4883333,7020,4
4320,35.72515833,104.4915861,7020,4
4321,47.21583333,128.8713889,9025,4
4322,47.21361111,128.87,9025,4
4323,36.63960556,109.6788667,7021,1
4324,36.53434444,109.5394722,7021,1
4325,36.70145278,109.5979639,7021,1
4326,36.59217222,109.6099944,7021,1
4327,36.64249722,109.6775528,7021,1
4328,36.63381389,109.5731722,7021,1
4329,36.67203611,109.6430694,7021,1
4330,36.58966111,109.5824139,7021,1
4331,36.69955833,109.5997194,7021,1
4332,36.67903611,109.6707139,7021,1
4333,36.67532778,109.6715694,7021,1
4334,36.64437778,109.5945222,7021,1
4335,36.53456111,109.5400111,7021,1
4336,36.70143333,109.5982222,7021,1
4337,36.59225,109.6105111,7021,1
4338,36.64228056,109.6780194,7021,1
4339,36.64047778,109.5932444,7021,1
4340,36.63138611,109.5978694,7021,1
4341,36.61145833,109.5897,7021,1
4342,36.62801111,109.5424139,7021,1
4343,28.397694,114.831389,5022,2
4344,30.106389,112.361056,6022,2
4345,31.613889,117.291806,6023,4
4346,47.20325,124.20675,9024,0
4347,48.5375,123.086611,9024,0
4348,22.894167,111.101056,4022,1
4349,48.8625,126.295556,9025,4
4350,49.178333,120.975,9024,0
4351,50.648889,121.595833,10024,4
4352,42.759333,124.096,8024,2
4353,44.020278,125.206111,8025,1
4354,44.526667,126.853333,8025,1
4355,45.543056,123.376389,9024,0
4356,45.085611,123.896111,9024,0
4357,42.242778,119.055556,8023,2
4358,40.382778,117.540833,8023,2
4359,41.348917,122.087139,8024,2
4360,31.491667,114.245,6022,2
4361,41.285278,114.026944,8022,2
4362,41.416111,115.786389,8023,2
4363,37.16875,105.147222,7021,1
4364,37.273917,107.335583,7021,1
4365,37.853056,106.373861,7021,1
4366,31.391944,107.120556,6021,2
4367,24.394444,111.517778,4022,1
4368,21.2625,110.222083,4022,1
4369,25.680833,112.038222,5022,2
4370,23.235833,102.808056,4020,0
4371,23.905278,108.130556,4021,0
4372,26.286389,105.888333,5021,1
4373,36.828889,108.2075,7021,1
4374,33.354722,104.981389,6020,4
4375,35.424167,116.04,7023,2
4376,33.596944,117.558056,6023,4
4377,36.291306,103.426833,7020,4
4378,34.351306,119.820833,6023,4
4379,42.4018,128.0953,8025,1
4380,23.1723,112.5356,4022,1
4381,23.1687,112.5483,4022,1
4382,23.1759,112.5235,4022,1
4383,42.1414,128.1284,8025,1
4384,23.1657,112.557,4022,1
4385,42.061,128.068,8025,1
4386,42.0667,128.0659,8025,1
4387,31.3689,110.4988,6022,2
4388,31.6454,110.3337,6022,2
4389,39.958,115.4256,7023,2
4390,31.3086,110.4777,6022,2
4391,31.5139,110.3413,6022,2
4392,31.6576,110.3374,6022,2
4393,37.42194444,110.1652778,7022,2
4394,34.78,108.5288889,6021,2
4395,36.74027778,109.2530556,7021,1
4396,38.74611111,110.4966667,7022,2
4397,37.02,118.81,7023,2
4398,37.02,118.47,7023,2
4399,37.0,118.33,7023,2
4400,37.0,118.64,7023,2
4401,37.47,118.76,7023,2
4402,37.63,118.51,7023,2
4403,37.8,118.97,7023,2
4404,37.14,118.52,7023,2
4405,37.44,118.42,7023,2
4406,37.18,118.39,7023,2
4407,37.6,118.73,7023,2
4408,37.83,118.35,7023,2
4409,37.88,118.42,7023,2
4410,37.72,118.5,7023,2
4411,37.87,118.34,7023,2
4412,37.76,119.09,7023,2
4413,37.29,118.49,7023,2
4414,37.36,118.57,7023,2
4415,37.54,118.8,7023,2
4416,37.66,118.49,7023,2
4417,37.47,118.27,7023,2
4418,37.53,118.78,7023,2
4419,37.66,118.5,7023,2
4420,37.76,119.06,7023,2
4421,37.86,118.35,7023,2
4422,37.87,118.78,7023,2
4423,37.83,118.8,7023,2
4424,37.82,118.36,7023,2
4425,37.69,118.86,7023,2
4426,37.8,118.82,7023,2
4427,44.53333333,86.51666667,8017,3
4428,44.51666667,86.08333333,8017,3
4429,31.39451,90.31165,6018,3
4430,31.99041,84.82623,6016,3
4431,29.47731,86.63114,5017,1
4432,30.60217,91.24899,6018,3
4433,31.03267,85.15258,6017,1
4434,31.27495,92.15315,6018,3
4436,32.26039,91.64105,6018,3
4437,31.80736,87.41588,6017,1
4438,37.6,101.3,7020,4
4439,37.6,101.3167,7020,4
4440,25.62311111,116.45625,5023,4
4441,40.73,105.61,8021,3
4442,40.79,104.88,8020,2
4443,39.86,98.66,7019,3
4444,40.14,97.26,8019,2
4445,40.57,96.67,8019,2
4446,25.67094444,116.4348889,5023,4
4447,25.66158333,116.4822222,5023,4
4448,25.67136111,116.4353889,5023,4
4449,25.67555556,116.4823611,5023,4
4450,41.57,95.3,8019,2
4451,25.66713889,116.4569167,5023,4
4452,41.45,107.0,8021,3
4453,43.27,91.26,8018,1
4454,40.88,104.45,8020,2
4455,42.99,90.43,8018,1
4456,41.14,100.46,8020,2
4457,45.43,119.72,9023,1
4458,44.99,118.75,8023,2
4459,44.67,117.9,8023,2
4460,44.47,117.18,8023,2
4461,44.22,116.51,8023,2
4462,43.93,115.7,8023,2
4463,43.98,114.83,8022,2
4464,43.85,114.09,8022,2
4465,43.82,113.47,8022,2
4466,43.71,112.92,8022,2
4467,43.63,112.2,8022,2
4468,43.38,111.96,8022,2
4469,43.15,111.36,8022,2
4470,42.93,110.82,8022,2
4471,42.62,110.29,8022,2
4472,43.4,91.91,8018,1
4473,43.13,92.81,8018,1
4474,42.97,93.46,8018,1
4475,42.7,93.98,8018,1
4476,42.26,94.28,8018,1
4477,42.01,101.71,8020,2
4478,41.66,100.98,8020,2
4479,41.96,102.34,8020,2
4480,41.8,107.47,8021,3
4481,41.83,107.61,8021,3
4482,41.87,108.05,8021,3
4483,41.91,108.71,8021,3
4484,42.16,109.17,8021,3
4485,42.42,109.81,8021,3
4486,41.72,103.11,8020,2
4487,41.36,103.76,8020,2
4488,42.22,87.38,8017,3
4489,49.53,118.01,9023,1
4490,49.88,119.99,9023,1
4491,50.05,119.28,10023,0
4492,49.78,118.53,9023,1
4493,40.24,99.34,8019,2
4494,49.34,117.09,9023,1
4495,48.86,116.89,9023,1
4496,48.5,117.15,9023,1
4497,48.34,117.98,9023,1
4498,48.09,118.46,9023,1
4499,47.66,119.3,9023,1
4500,46.38,120.48,9024,0
4501,40.69,106.04,8021,3
4502,37.6,101.3166667,7020,4
4503,42.40389,117.25861,8023,2
4504,42.40472,117.28139,8023,2
4505,42.35889,117.39417,8023,2
4506,42.35972,117.21722,8023,2
4507,41.02139,80.95111,8016,0
4508,36.95667,81.32028,7016,4
4509,40.685,82.005,8016,0
4510,45.381,132.327,9026,0
4511,47.587,133.501,9026,0
4513,51.085,125.132,10025,3
4514,26.48694444,106.9988889,5021,1
4515,26.48666667,106.9780556,5021,1
4516,26.45805556,106.9519444,5021,1
4517,26.47166667,106.9427778,5021,1
4518,26.45833333,106.9502778,5021,1
4519,26.47111111,106.9430556,5021,1
4520,26.45583333,106.9547222,5021,1
4521,26.45777778,106.9519444,5021,1
4522,26.45694444,106.9513889,5021,1
4523,26.47027778,106.9441667,5021,1
4524,26.48722222,106.9805556,5021,1
4525,26.47,106.9441667,5021,1
4526,26.45722222,106.9508333,5021,1
4527,38.79,99.59,7019,3
4528,37.73,101.93,7020,4
4529,38.8,99.6,7019,3
4530,37.79,101.97,7020,4
4531,38.4,100.66,7020,4
4532,38.41,100.66,7020,4
4533,41.5167,86.8167,8017,3
4534,38.65,86.5,7017,3
4535,37.7333,75.25,7015,3
4536,39.1,75.5667,7015,3
4537,36.7833,100.2667,7020,4
4538,42.9,83.7167,8016,0
4539,36.8,111.5,7022,2
4540,35.8667,115.4667,7023,2
4541,35.05,114.3,7022,2
4542,45.6667,126.6167,9025,4
4543,34.4667,111.1167,6022,2
4544,34.4167,116.3333,6023,4
4545,32.9167,115.1,6023,4
4546,36.9,120.7,7024,3
4547,26.75,111.8667,5022,2
4548,36.5167,115.1,7023,2
4549,25.72,117.1,5023,4
4550,30.5333,114.8667,6022,2
4551,30.7,111.2667,6022,2
4552,32.2,114.1,6022,2
4553,45.8,84.7167,9016,0
4554,47.73333333,133.5166667,9026,0
4555,25.4667,114.4667,5022,2
4556,37.0333,75.5667,7015,3
4557,39.75,98.5333,7019,3
4558,48.81,87.0667,9017,0
4559,29.9667,113.8833,5022,2
4560,27.26542,105.623954,5021,1
4561,26.898675,105.364184,5021,1
4562,26.924694,105.515906,5021,1
4563,26.969233,105.488579,5021,1
4564,27.062095,103.874134,5020,4
4565,27.183223,105.427755,5021,1
4566,27.053695,105.778408,5021,1
4567,26.567115,105.226874,5021,1
4568,27.273076,106.15786,5021,1
4569,27.285424,106.164739,5021,1
4570,26.889893,105.350921,5021,1
4571,27.208778,106.175216,5021,1
4572,26.540913,105.224781,5021,1
4573,27.062159,105.774199,5021,1
4574,27.260901,105.496122,5021,1
4575,26.915642,104.111206,5020,4
4576,27.274942,105.62988,5021,1
4577,27.091172,105.781955,5021,1
4578,26.539836,105.224719,5021,1
4579,26.549269,105.228037,5021,1
4580,26.553771,105.222531,5021,1
4581,26.936248,104.116867,5020,4
4582,27.067393,103.896188,5020,4
4583,27.039557,104.150391,5020,4
4584,26.913782,104.113724,5020,4
4585,27.069952,103.934627,5020,4
4586,27.046865,103.840028,5020,4
4587,27.235233,104.18315,5020,4
4588,26.643611,104.290278,5020,4
4589,27.237779,104.200075,5020,4
4590,26.913099,103.945,5020,4
4591,26.90951,104.116578,5020,4
4592,27.052507,104.039902,5020,4
4593,27.129972,104.309558,5020,4
4594,27.05936,103.945762,5020,4
4595,26.8918,103.933998,5020,4
4596,26.919399,103.943001,5020,4
4597,27.020901,103.894997,5020,4
4598,27.07189,104.046926,5020,4
4599,27.066783,103.8536,5020,4
4600,27.034599,103.896004,5020,4
4601,27.05356,104.025633,5020,4
4602,27.060874,105.725129,5021,1
4603,27.081724,103.867991,5020,4
4604,26.992645,103.863242,5020,4
4605,27.0331,104.040875,5020,4
4606,27.319023,104.269038,5020,4
4607,26.878113,104.039107,5020,4
4608,27.034745,103.85312,5020,4
4609,27.301859,106.232564,5021,1
4610,26.89606,105.359957,5021,1
4611,27.286026,106.187595,5021,1
4612,27.050867,105.785093,5021,1
4613,27.318897,104.921971,5020,4
4614,26.549545,105.228164,5021,1
4615,26.906673,105.519577,5021,1
4616,26.556445,105.227966,5021,1
4617,27.178162,105.413371,5021,1
4618,27.180266,105.418945,5021,1
4619,27.29077,106.206989,5021,1
4620,27.053411,105.785983,5021,1
4621,26.768808,106.075011,5021,1
4622,27.198266,104.8879,5020,4
4623,27.178555,104.7218,5020,4
4624,27.344291,106.650048,5021,1
4625,27.23946,105.9913,5021,1
4626,26.933606,106.073062,5021,1
4627,27.443078,106.072901,5021,1
4628,27.303185,105.0301,5021,1
4629,27.25293,106.0087,5021,1
4630,27.326425,104.274627,5020,4
4631,27.618344,106.078081,5021,1
4632,27.618304,106.080614,5021,1
4633,27.566417,105.893054,5021,1
4634,27.3214,106.053,5021,1
4635,26.548355,105.226843,5021,1
4636,27.2813,105.918,5021,1
4637,27.620701,106.084542,5021,1
4638,27.571057,106.064589,5021,1
4639,27.570667,106.067773,5021,1
4640,27.573765,106.068507,5021,1
4641,27.619528,106.083406,5021,1
4642,27.19923,105.691,5021,1
4643,27.472795,106.067795,5021,1
4644,27.299072,106.23406,5021,1
4645,27.051498,105.775543,5021,1
4646,27.321345,104.927522,5020,4
4647,27.178653,105.412739,5021,1
4648,27.028567,105.763586,5021,1
4649,27.181892,105.420995,5021,1
4650,26.894323,105.354811,5021,1
4651,27.287279,106.180594,5021,1
4652,26.548703,105.226621,5021,1
4653,26.575693,105.223923,5021,1
4654,27.178525,105.424023,5021,1
4655,26.912277,105.367115,5021,1
4656,26.980526,105.702668,5021,1
4657,26.55556,105.231452,5021,1
4658,26.907601,105.519635,5021,1
4659,27.027672,105.77469,5021,1
4660,27.020502,105.722289,5021,1
4661,26.923897,105.51569,5021,1
4662,27.303944,106.230391,5021,1
4663,26.986791,105.713276,5021,1
4664,27.328201,104.268435,5020,4
4665,27.069497,104.041858,5020,4
4666,27.231297,104.233266,5020,4
4667,27.085153,103.874705,5020,4
4668,27.216772,104.181821,5020,4
4669,27.062215,103.877015,5020,4
4670,26.98596,105.713786,5021,1
4671,26.84906,105.2263,5021,1
4672,27.34764,105.802311,5021,1
4673,27.302242,106.199743,5021,1
4674,27.315171,104.927773,5020,4
4675,26.9559,103.936997,5020,4
4676,27.056536,105.777615,5021,1
4677,27.09096,103.877587,5020,4
4678,27.20549,105.6518,5021,1
4679,27.050115,103.850755,5020,4
4680,27.024695,103.993307,5020,4
4681,27.034252,103.998042,5020,4
4682,27.087998,105.780097,5021,1
4683,26.95479,105.47963,5021,1
4684,26.938906,105.480666,5021,1
4685,26.90529,105.37216,5021,1
4686,26.962069,105.486983,5021,1
4687,27.293337,106.230086,5021,1
4688,26.9863,105.653,5021,1
4689,26.895556,105.359417,5021,1
4690,27.213139,106.172922,5021,1
4691,27.028318,105.776036,5021,1
4692,27.041683,105.781077,5021,1
4693,27.291743,106.229897,5021,1
4694,27.305347,106.227917,5021,1
4695,27.212834,106.175548,5021,1
4696,27.255169,105.497229,5021,1
4697,27.047262,105.745686,5021,1
4698,26.91608,105.4879,5021,1
4699,26.89418,105.4194,5021,1
4700,27.417506,106.243415,5021,1
4701,27.33812,105.806206,5021,1
4702,27.278673,104.931367,5020,4
4703,27.31643,104.924829,5020,4
4704,27.300004,106.203162,5021,1
4705,27.285412,104.936983,5020,4
4706,27.12554,106.0085,5021,1
4707,27.091338,105.776191,5021,1
4708,26.987,106.278056,5021,1
4709,27.0604,105.7225,5021,1
4710,26.92045,105.5825,5021,1
4711,27.0095,105.616,5021,1
4712,27.0298,105.636,5021,1
4713,27.215783,105.1488,5021,1
4714,27.0319,105.629,5021,1
4715,27.063036,105.726547,5021,1
4716,27.036281,105.743004,5021,1
4717,26.539874,105.225196,5021,1
4718,26.894167,105.927222,5021,1
4719,26.8488,105.1936,5021,1
4720,27.188113,105.3417,5021,1
4721,26.93182,105.1124,5021,1
4722,26.88411,105.5981,5021,1
4723,27.096933,105.839534,5021,1
4724,26.999,105.618,5021,1
4725,27.004265,105.922236,5021,1
4726,26.848,105.4998,5021,1
4727,26.89612,105.4278,5021,1
4728,26.87928,105.0306,5021,1
4729,27.15081,105.7043,5021,1
4730,26.9883,106.293611,5021,1
4731,26.87187,105.5905,5021,1
4732,27.2921,106.0,5021,1
4733,26.551914,105.224296,5021,1
4734,27.18886,105.6501,5021,1
4735,27.05485,105.83009,5021,1
4736,27.286208,106.186275,5021,1
4737,27.285429,106.182525,5021,1
4738,27.260815,105.495272,5021,1
4739,27.092698,105.782275,5021,1
4740,27.25584,105.4972,5021,1
4741,26.93475,105.5782,5021,1
4742,26.95872,105.4368,5021,1
4743,26.93959,105.5444,5021,1
4744,27.05859,105.725,5021,1
4745,27.047986,105.85218,5021,1
4746,26.84102,105.5645,5021,1
4747,27.014515,105.857,5021,1
4748,26.92004,105.593,5021,1
4749,26.97124,105.502,5021,1
4750,26.8478,105.2107,5021,1
4751,27.268539,105.638424,5021,1
4752,26.559925,105.226808,5021,1
4753,27.298884,106.179859,5021,1
4754,27.205558,104.189889,5020,4
4755,26.932501,103.934998,5020,4
4756,27.088052,103.869922,5020,4
4757,27.009563,103.869112,5020,4
4758,27.073749,103.879668,5020,4
4759,27.041892,104.000882,5020,4
4760,27.133906,104.30807,5020,4
4761,27.038813,104.022358,5020,4
4762,26.948653,104.150559,5020,4
4763,27.076705,103.876715,5020,4
4764,26.870751,104.022145,5020,4
4765,27.091088,103.881148,5020,4
4766,27.072414,104.034491,5020,4
4767,27.232442,104.238176,5020,4
4768,27.049801,103.885002,5020,4
4769,27.070913,103.875253,5020,4
4770,27.0273,103.885002,5020,4
4771,27.226631,104.18849,5020,4
4772,26.946505,104.161622,5020,4
4773,27.073143,103.887062,5020,4
4774,27.027032,103.828635,5020,4
4775,27.061953,104.0367,5020,4
4776,27.067118,103.88193,5020,4
4777,26.908199,103.936997,5020,4
4778,26.987073,103.866645,5020,4
4779,26.905399,103.945,5020,4
4780,27.135977,104.309244,5020,4
4781,27.22377,104.198988,5020,4
4782,26.945501,104.159956,5020,4
4783,27.204087,104.195388,5020,4
4784,27.126904,106.194878,5021,1
4785,26.9067,103.953003,5020,4
4786,27.030399,103.890999,5020,4
4787,26.6425,104.286667,5020,4
4788,26.814899,103.991997,5020,4
4789,26.643611,104.290556,5020,4
4790,27.27666,106.161099,5021,1
4791,27.265641,105.625383,5021,1
4792,27.20931,106.169018,5021,1
4793,27.216239,106.175728,5021,1
4794,27.33899,105.799716,5021,1
4795,27.295127,104.944187,5020,4
4796,27.416832,106.243454,5021,1
4797,27.286189,106.167541,5021,1
4798,27.293191,106.239399,5021,1
4799,27.339661,105.798794,5021,1
4800,27.095394,105.776423,5021,1
4801,27.316753,104.928125,5020,4
4802,26.889943,105.351312,5021,1
4803,26.983183,105.705272,5021,1
4804,27.289909,104.914942,5020,4
4805,27.052228,103.943308,5020,4
4806,27.011801,103.898003,5020,4
4807,27.281179,106.162068,5021,1
4808,27.091025,103.862577,5020,4
4809,27.012887,103.822538,5020,4
4810,27.225441,104.184061,5020,4
4811,27.041339,104.012932,5020,4
4812,27.236067,104.244265,5020,4
4813,26.861099,104.001999,5020,4
4814,27.074201,103.868875,5020,4
4815,27.059433,103.850337,5020,4
4816,26.840959,104.125181,5020,4
4817,27.063192,105.726308,5021,1
4818,27.41739,106.244686,5021,1
4819,27.416011,106.243721,5021,1
4820,27.291932,104.941486,5020,4
4821,27.297499,106.204501,5021,1
4822,27.098805,105.776124,5021,1
4823,27.03746,103.824195,5020,4
4824,26.90952,105.0711,5021,1
4825,27.259251,103.831524,5020,4
4826,27.19621,105.6832,5021,1
4827,27.22883,105.6194,5021,1
4828,26.599142,103.796223,5020,4
4829,26.548948,104.027723,5020,4
4830,26.741944,104.396816,5020,4
4831,27.092559,103.693739,5020,4
4832,27.134958,103.752338,5020,4
4833,27.112022,103.859451,5020,4
4834,26.756389,103.995,5020,4
4835,27.176732,104.5223,5020,4
4836,27.197713,104.273216,5020,4
4837,27.200068,104.239163,5020,4
4838,27.191899,104.477637,5020,4
4839,27.211704,104.20169,5020,4
4840,27.057507,104.056595,5020,4
4841,27.251597,104.170229,5020,4
4842,27.213616,104.250802,5020,4
4843,27.214577,104.196337,5020,4
4844,27.174137,104.502474,5020,4
4845,27.242716,104.192761,5020,4
4846,27.167107,104.320082,5020,4
4847,27.166686,104.515275,5020,4
4848,27.04839,105.2707,5021,1
4849,27.369042,106.314998,5021,1
4850,27.272235,106.259465,5021,1
4851,27.411529,106.697851,5021,1
4852,26.981667,106.2875,5021,1
4853,27.12337,106.233695,5021,1
4854,26.985278,106.301944,5021,1
4855,26.55535,105.2524,5021,1
4856,26.8216,103.987999,5020,4
4857,26.917299,103.961998,5020,4
4858,27.390554,103.992548,5020,4
4859,27.264052,104.091049,5020,4
4860,26.8992,103.941002,5020,4
4861,26.9163,103.964996,5020,4
4862,26.905001,103.933998,5020,4
4863,27.049845,103.750764,5020,4
4864,27.103132,103.878725,5020,4
4865,27.3678,105.6359,5021,1
4866,27.089607,103.753799,5020,4
4867,26.731339,106.016252,5021,1
4868,27.06568,105.7286,5021,1
4869,27.336714,106.583031,5021,1
4870,27.588283,105.3712,5021,1
4871,27.232,105.9674,5021,1
4872,26.738038,106.09068,5021,1
4873,27.331668,104.001732,5020,4
4874,26.590014,104.608309,5020,4
4875,26.550293,103.8287,5020,4
4876,27.312494,104.108661,5020,4
4877,27.052437,104.4656,5020,4
4878,27.346764,104.046707,5020,4
4879,27.129424,104.4303,5020,4
4880,27.393098,103.980532,5020,4
4881,27.318724,104.028811,5020,4
4882,27.390521,103.974856,5020,4
4883,27.407557,103.97123,5020,4
4884,27.152567,104.3522,5020,4
4885,26.602742,104.08108,5020,4
4886,27.360962,103.994801,5020,4
4887,26.692447,103.868104,5020,4
4888,26.652226,103.877985,5020,4
4889,27.280932,104.145273,5020,4
4890,26.585017,104.062719,5020,4
4891,26.9422,103.943001,5020,4
4892,26.86994,105.5329,5021,1
4893,27.143029,104.306322,5020,4
4894,27.116614,103.834027,5020,4
4895,27.230844,103.824708,5020,4
4896,27.140843,103.782914,5020,4
4897,27.150841,103.743821,5020,4
4898,27.063502,103.688232,5020,4
4899,27.204787,103.836921,5020,4
4900,27.199744,103.824543,5020,4
4901,27.152092,103.726659,5020,4
4902,27.238481,103.8233,5020,4
4903,27.064434,103.763156,5020,4
4904,26.990805,103.830224,5020,4
4905,27.185479,104.005659,5020,4
4906,27.269884,103.881918,5020,4
4907,27.12681,103.811168,5020,4
4908,27.114205,103.820085,5020,4
4909,27.251802,103.855546,5020,4
4910,26.872868,104.446538,5020,4
4911,27.23367,104.202125,5020,4
4912,27.083525,103.814846,5020,4
4913,27.240992,104.173228,5020,4
4914,26.8704,104.010002,5020,4
4915,27.224502,104.177899,5020,4
4916,27.098991,103.860644,5020,4
4917,27.138945,103.807148,5020,4
4918,27.226751,103.793838,5020,4
4919,27.256799,103.829073,5020,4
4920,26.648935,104.632531,5020,4
4921,27.17096,104.506108,5020,4
4922,27.044757,104.150942,5020,4
4923,27.078503,103.825724,5020,4
4924,27.321488,104.001732,5020,4
4925,27.242707,104.4017,5020,4
4926,27.134915,103.816843,5020,4
4927,27.323264,104.272361,5020,4
4928,27.091911,103.846384,5020,4
4929,27.130403,103.849198,5020,4
4930,27.113415,103.704525,5020,4
4931,27.258702,104.209034,5020,4
4932,27.059365,104.061911,5020,4
4933,26.758889,103.993333,5020,4
4934,27.196564,104.240933,5020,4
4935,27.200813,104.297397,5020,4
4936,26.8391,103.990997,5020,4
4937,27.21657,104.281206,5020,4
4938,27.005795,103.831903,5020,4
4939,27.20401,104.284602,5020,4
4940,27.223674,103.821097,5020,4
4941,27.147546,104.313613,5020,4
4942,27.080525,103.666541,5020,4
4943,27.117441,103.827007,5020,4
4944,27.104757,103.817027,5020,4
4945,27.184763,103.999447,5020,4
4946,27.138194,103.745457,5020,4
4947,26.849961,104.186648,5020,4
4948,27.095226,103.821725,5020,4
4949,27.311231,104.011259,5020,4
4950,27.277098,104.4214,5020,4
4951,26.985038,103.847489,5020,4
4952,27.189614,103.829784,5020,4
4953,26.712169,104.515655,5020,4
4954,26.849228,104.184847,5020,4
4955,27.111139,103.744793,5020,4
4956,27.31003,104.121112,5020,4
4957,27.12131,103.792492,5020,4
4958,26.839441,104.155157,5020,4
4959,26.63931,104.087751,5020,4
4960,26.94914,105.134,5021,1
4961,26.859723,104.024898,5020,4
4962,27.184521,104.501396,5020,4
4963,27.232648,104.175039,5020,4
4964,27.269649,104.194906,5020,4
4965,27.275532,104.199564,5020,4
4966,26.822599,103.982002,5020,4
4967,27.198785,104.469494,5020,4
4968,27.209276,104.195717,5020,4
4969,26.56962,105.2576,5021,1
4970,27.486345,105.4032,5021,1
4971,26.83073,105.3471,5021,1
4972,26.857844,106.098436,5021,1
4973,27.367708,106.45812,5021,1
4974,26.9268,103.936997,5020,4
4975,27.078565,103.858663,5020,4
4976,27.069243,103.909872,5020,4
4977,26.875433,104.021137,5020,4
4978,27.072067,103.886348,5020,4
4979,26.911215,104.115366,5020,4
4980,27.227401,104.20428,5020,4
4981,27.049973,103.822855,5020,4
4982,27.020701,103.891998,5020,4
4983,27.072296,104.060768,5020,4
4984,27.004047,103.86568,5020,4
4985,27.03181,104.011534,5020,4
4986,26.9175,103.948998,5020,4
4987,27.051323,104.019367,5020,4
4988,27.040899,103.891998,5020,4
4989,27.0541,105.695,5021,1
4990,27.688962,105.3998,5021,1
4991,27.037701,103.889999,5020,4
4992,27.052733,103.879852,5020,4
4993,26.9555,103.941002,5020,4
4994,26.690542,104.53025,5020,4
4995,26.9245,106.021736,5021,1
4996,27.372739,106.457798,5021,1
4997,27.1014,103.70702,5020,4
4998,27.116233,103.713601,5020,4
4999,27.243756,103.808935,5020,4
5000,26.707904,104.536988,5020,4
5001,27.195843,104.4178,5020,4
5002,27.03906,104.4755,5020,4
5003,27.037913,104.4553,5020,4
5004,26.704199,104.527824,5020,4
5005,27.281527,104.097503,5020,4
5006,26.688537,104.14129,5020,4
5007,27.295815,103.972646,5020,4
5008,26.51609,104.052635,5020,4
5009,26.696545,104.525149,5020,4
5010,26.683614,104.198992,5020,4
5011,27.157913,104.3478,5020,4
5012,27.1935,104.4229,5020,4
5013,27.205595,104.4128,5020,4
5014,26.725419,104.145517,5020,4
5015,27.220746,104.4029,5020,4
5016,27.26111,104.060483,5020,4
5017,26.608669,103.795757,5020,4
5018,27.32349,105.2072,5021,1
5019,27.186605,104.4322,5020,4
5020,26.9083,103.940002,5020,4
5021,27.039125,104.140645,5020,4
5022,26.87724,104.024293,5020,4
5023,26.940901,103.934998,5020,4
5024,26.90307,105.6072,5021,1
5025,26.703656,104.3904,5020,4
5026,26.898199,103.946999,5020,4
5027,27.494292,106.584436,5021,1
5028,27.007,105.612,5021,1
5029,26.94184,105.5073,5021,1
5030,27.25087,104.194343,5020,4
5031,27.206717,104.47065,5020,4
5032,27.19629,104.476248,5020,4
5033,27.270834,104.184953,5020,4
5034,26.943253,104.133106,5020,4
5035,27.341522,104.9974,5020,4
5036,27.03204,105.1249,5021,1
5037,27.241276,104.7344,5020,4
5038,27.18204,104.7059,5020,4
5039,27.269374,104.187033,5020,4
5040,27.091492,103.811062,5020,4
5041,27.287435,104.019885,5020,4
5042,27.044757,103.765347,5020,4
5043,26.677655,104.175652,5020,4
5044,27.117398,103.84785,5020,4
5045,27.166527,103.731653,5020,4
5046,26.9182,103.953003,5020,4
5047,27.061595,103.884645,5020,4
5048,26.765278,103.978889,5020,4
5049,27.23584,104.192535,5020,4
5050,26.818899,103.988998,5020,4
5051,26.9146,103.955002,5020,4
5052,27.049754,104.012342,5020,4
5053,27.054045,103.860468,5020,4
5054,27.24967,106.0523,5021,1
5055,27.317,106.01,5021,1
5056,27.05841,105.1813,5021,1
5057,27.223272,104.203566,5020,4
5058,27.201046,104.473599,5020,4
5059,27.043872,103.814775,5020,4
5060,27.625102,105.3544,5021,1
5061,26.94801,105.926528,5021,1
5062,26.83129,105.972598,5021,1
5063,26.725944,106.033209,5021,1
5064,27.079871,106.001646,5021,1
5065,27.2438,104.167566,5020,4
5066,27.332201,106.317696,5021,1
5067,27.05672,103.980745,5020,4
