Profile,seed,random_fold
3129,20260727,1
3609,20260727,1
3675,20260727,1
3561,20260727,1
2665,20260727,1
2860,20260727,1
3473,20260727,1
5078,20260727,1
3246,20260727,1
1779,20260727,1
5190,20260727,1
3730,20260727,1
4024,20260727,1
4903,20260727,1
2426,20260727,1
4970,20260727,1
2371,20260727,1
2101,20260727,1
4238,20260727,1
1882,20260727,1
4485,20260727,1
5666,20260727,1
2621,20260727,1
15,20260727,1
1998,20260727,1
3506,20260727,1
4928,20260727,1
4847,20260727,1
4862,20260727,1
5144,20260727,1
1421,20260727,1
3936,20260727,1
4236,20260727,1
3691,20260727,1
2061,20260727,1
1628,20260727,1
3948,20260727,1
3734,20260727,1
669,20260727,1
967,20260727,1
4954,20260727,1
581,20260727,1
1097,20260727,1
3732,20260727,1
4192,20260727,1
2792,20260727,1
5572,20260727,1
4637,20260727,1
125,20260727,1
2289,20260727,1
3239,20260727,1
3530,20260727,1
1124,20260727,1
5865,20260727,1
2407,20260727,1
2185,20260727,1
841,20260727,1
1965,20260727,1
787,20260727,1
5100,20260727,1
2709,20260727,1
5802,20260727,1
4700,20260727,1
1995,20260727,1
1434,20260727,1
1788,20260727,1
438,20260727,1
2923,20260727,1
3135,20260727,1
5695,20260727,1
1718,20260727,1
4411,20260727,1
2402,20260727,1
359,20260727,1
5450,20260727,1
1133,20260727,1
4476,20260727,1
5444,20260727,1
3926,20260727,1
4071,20260727,1
907,20260727,1
5091,20260727,1
3,20260727,1
456,20260727,1
418,20260727,1
5083,20260727,1
5206,20260727,1
1750,20260727,1
2215,20260727,1
1354,20260727,1
4114,20260727,1
839,20260727,1
983,20260727,1
630,20260727,1
5842,20260727,1
1222,20260727,1
2993,20260727,1
3531,20260727,1
988,20260727,1
541,20260727,1
4516,20260727,1
2593,20260727,1
1086,20260727,1
4424,20260727,1
4416,20260727,1
4140,20260727,1
848,20260727,1
932,20260727,1
4664,20260727,1
770,20260727,1
1397,20260727,1
5420,20260727,1
1559,20260727,1
2630,20260727,1
4257,20260727,1
3801,20260727,1
2094,20260727,1
2219,20260727,1
3204,20260727,1
2411,20260727,1
5118,20260727,1
1239,20260727,1
1447,20260727,1
3023,20260727,1
4950,20260727,1
2567,20260727,1
5085,20260727,1
5756,20260727,1
589,20260727,1
1029,20260727,1
523,20260727,1
4539,20260727,1
1812,20260727,1
3774,20260727,1
3133,20260727,1
3021,20260727,1
2657,20260727,1
2331,20260727,1
4975,20260727,1
914,20260727,1
1422,20260727,1
3037,20260727,1
3514,20260727,1
938,20260727,1
4889,20260727,1
144,20260727,1
5589,20260727,1
5497,20260727,1
4363,20260727,1
2769,20260727,1
4371,20260727,1
1574,20260727,1
2139,20260727,1
1099,20260727,1
3829,20260727,1
4339,20260727,1
2939,20260727,1
5762,20260727,1
3901,20260727,1
834,20260727,1
1662,20260727,1
2914,20260727,1
2343,20260727,1
4901,20260727,1
276,20260727,1
4178,20260727,1
3218,20260727,1
4446,20260727,1
4169,20260727,1
5158,20260727,1
4153,20260727,1
4559,20260727,1
2994,20260727,1
300,20260727,1
714,20260727,1
417,20260727,1
3758,20260727,1
4549,20260727,1
3832,20260727,1
4225,20260727,1
5252,20260727,1
1726,20260727,1
1828,20260727,1
3928,20260727,1
5047,20260727,1
5278,20260727,1
66,20260727,1
5755,20260727,1
4413,20260727,1
2475,20260727,1
5393,20260727,1
2719,20260727,1
2306,20260727,1
2690,20260727,1
3066,20260727,1
5261,20260727,1
926,20260727,1
4379,20260727,1
2942,20260727,1
2264,20260727,1
798,20260727,2
1724,20260727,2
1534,20260727,2
3968,20260727,2
151,20260727,2
4073,20260727,2
1786,20260727,2
2803,20260727,2
3018,20260727,2
4597,20260727,2
5291,20260727,2
3918,20260727,2
1984,20260727,2
3464,20260727,2
3710,20260727,2
2017,20260727,2
4763,20260727,2
4177,20260727,2
5240,20260727,2
5057,20260727,2
1775,20260727,2
3091,20260727,2
2539,20260727,2
3480,20260727,2
4821,20260727,2
3099,20260727,2
3865,20260727,2
4886,20260727,2
506,20260727,2
2471,20260727,2
3074,20260727,2
4081,20260727,2
594,20260727,2
3408,20260727,2
4429,20260727,2
394,20260727,2
4484,20260727,2
4121,20260727,2
5826,20260727,2
4059,20260727,2
1771,20260727,2
3965,20260727,2
612,20260727,2
2154,20260727,2
4394,20260727,2
1668,20260727,2
1547,20260727,2
2691,20260727,2
2885,20260727,2
513,20260727,2
3395,20260727,2
5042,20260727,2
1161,20260727,2
4816,20260727,2
4934,20260727,2
1047,20260727,2
2730,20260727,2
3281,20260727,2
3539,20260727,2
601,20260727,2
4523,20260727,2
1375,20260727,2
149,20260727,2
4905,20260727,2
2561,20260727,2
3964,20260727,2
372,20260727,2
3252,20260727,2
176,20260727,2
5510,20260727,2
4287,20260727,2
4819,20260727,2
633,20260727,2
2808,20260727,2
3982,20260727,2
1307,20260727,2
191,20260727,2
4638,20260727,2
1002,20260727,2
4259,20260727,2
3662,20260727,2
2203,20260727,2
1430,20260727,2
88,20260727,2
2170,20260727,2
1264,20260727,2
1782,20260727,2
2021,20260727,2
2178,20260727,2
4125,20260727,2
224,20260727,2
4039,20260727,2
4718,20260727,2
1008,20260727,2
1642,20260727,2
3854,20260727,2
4511,20260727,2
2474,20260727,2
5048,20260727,2
3590,20260727,2
1689,20260727,2
1619,20260727,2
4219,20260727,2
5222,20260727,2
4565,20260727,2
490,20260727,2
5014,20260727,2
1304,20260727,2
62,20260727,2
4212,20260727,2
285,20260727,2
4654,20260727,2
2096,20260727,2
655,20260727,2
5507,20260727,2
395,20260727,2
1200,20260727,2
4812,20260727,2
2605,20260727,2
5333,20260727,2
278,20260727,2
1292,20260727,2
3440,20260727,2
5000,20260727,2
5525,20260727,2
5234,20260727,2
3280,20260727,2
2155,20260727,2
3661,20260727,2
5706,20260727,2
1551,20260727,2
5130,20260727,2
1055,20260727,2
4610,20260727,2
5237,20260727,2
1733,20260727,2
4103,20260727,2
3234,20260727,2
2262,20260727,2
5205,20260727,2
2160,20260727,2
3441,20260727,2
380,20260727,2
2724,20260727,2
5011,20260727,2
4482,20260727,2
2594,20260727,2
4543,20260727,2
5359,20260727,2
4096,20260727,2
2323,20260727,2
678,20260727,2
126,20260727,2
944,20260727,2
1072,20260727,2
2687,20260727,2
2051,20260727,2
2493,20260727,2
5315,20260727,2
605,20260727,2
5437,20260727,2
1143,20260727,2
2341,20260727,2
2952,20260727,2
5193,20260727,2
348,20260727,2
1609,20260727,2
5007,20260727,2
1010,20260727,2
4368,20260727,2
572,20260727,2
3568,20260727,2
4624,20260727,2
1334,20260727,2
1569,20260727,2
3789,20260727,2
4542,20260727,2
3798,20260727,2
1399,20260727,2
3030,20260727,2
683,20260727,2
282,20260727,2
3909,20260727,2
796,20260727,2
2496,20260727,2
4303,20260727,2
2303,20260727,2
2279,20260727,2
4221,20260727,2
4275,20260727,2
2987,20260727,2
3782,20260727,2
5281,20260727,2
1146,20260727,2
501,20260727,2
1283,20260727,2
492,20260727,2
1865,20260727,2
1419,20260727,2
5280,20260727,2
5182,20260727,2
3584,20260727,2
4131,20260727,2
2839,20260727,2
4008,20260727,2
4366,20260727,2
1315,20260727,2
461,20260727,2
2195,20260727,2
4089,20260727,2
3196,20260727,2
4175,20260727,2
3721,20260727,2
4615,20260727,2
4388,20260727,2
3399,20260727,2
4004,20260727,2
2110,20260727,2
2699,20260727,2
1159,20260727,2
2917,20260727,2
5873,20260727,2
4977,20260727,2
5452,20260727,2
187,20260727,2
4440,20260727,2
1811,20260727,2
5373,20260727,2
1022,20260727,2
275,20260727,2
1978,20260727,2
3549,20260727,2
4316,20260727,2
2104,20260727,2
4805,20260727,2
5267,20260727,2
3380,20260727,2
1309,20260727,2
5625,20260727,2
3078,20260727,2
2964,20260727,2
3089,20260727,2
1605,20260727,2
4360,20260727,2
4676,20260727,2
1939,20260727,2
5153,20260727,2
5588,20260727,2
4843,20260727,2
3849,20260727,2
5605,20260727,2
2693,20260727,2
4608,20260727,2
4782,20260727,2
3046,20260727,2
2183,20260727,2
3633,20260727,2
3214,20260727,2
1,20260727,2
5379,20260727,2
5597,20260727,2
3265,20260727,2
1705,20260727,2
284,20260727,2
2506,20260727,2
5262,20260727,2
4730,20260727,2
4107,20260727,2
3821,20260727,2
154,20260727,2
4893,20260727,2
1017,20260727,2
3449,20260727,2
1557,20260727,2
4613,20260727,2
5652,20260727,2
660,20260727,2
467,20260727,2
643,20260727,2
3907,20260727,2
2531,20260727,2
6,20260727,2
719,20260727,2
5592,20260727,2
3603,20260727,2
4087,20260727,2
2388,20260727,2
2241,20260727,2
4762,20260727,2
5411,20260727,2
984,20260727,2
1923,20260727,2
761,20260727,2
2850,20260727,2
4892,20260727,2
2088,20260727,2
652,20260727,2
2347,20260727,2
1617,20260727,2
4922,20260727,2
5174,20260727,2
2039,20260727,2
3673,20260727,2
3181,20260727,2
1481,20260727,2
855,20260727,2
857,20260727,2
1870,20260727,2
4787,20260727,2
1883,20260727,2
5796,20260727,2
509,20260727,2
2872,20260727,2
1916,20260727,2
1238,20260727,2
5059,20260727,2
3518,20260727,2
342,20260727,2
2499,20260727,2
814,20260727,2
4053,20260727,2
4536,20260727,2
3430,20260727,2
3322,20260727,2
4050,20260727,2
5302,20260727,2
3933,20260727,2
4332,20260727,2
4183,20260727,2
2430,20260727,2
3406,20260727,2
5857,20260727,2
2826,20260727,2
5353,20260727,2
3448,20260727,2
3952,20260727,2
4286,20260727,2
1426,20260727,2
5432,20260727,2
352,20260727,2
5051,20260727,2
1716,20260727,2
5208,20260727,2
4629,20260727,2
1969,20260727,2
1970,20260727,2
1933,20260727,2
2760,20260727,2
1437,20260727,2
5829,20260727,2
4566,20260727,2
2046,20260727,2
5736,20260727,2
4771,20260727,2
1536,20260727,2
3189,20260727,2
2564,20260727,2
5409,20260727,2
3619,20260727,2
5415,20260727,2
5714,20260727,2
1738,20260727,2
1661,20260727,2
832,20260727,2
5864,20260727,2
4072,20260727,2
479,20260727,2
3267,20260727,2
1061,20260727,2
4112,20260727,2
444,20260727,2
4795,20260727,2
3096,20260727,2
1158,20260727,2
4502,20260727,2
2732,20260727,2
5554,20260727,2
1404,20260727,2
902,20260727,2
3297,20260727,2
83,20260727,2
1142,20260727,2
842,20260727,2
656,20260727,2
217,20260727,2
2828,20260727,2
1006,20260727,2
3013,20260727,2
3571,20260727,2
836,20260727,2
1076,20260727,2
4781,20260727,2
1456,20260727,2
4855,20260727,2
1741,20260727,2
673,20260727,2
3683,20260727,2
5110,20260727,2
1860,20260727,2
1843,20260727,2
3043,20260727,2
2369,20260727,2
1901,20260727,2
1156,20260727,2
1840,20260727,2
3361,20260727,2
1303,20260727,2
532,20260727,2
305,20260727,2
2480,20260727,2
3616,20260727,2
2282,20260727,2
5609,20260727,2
1377,20260727,2
5375,20260727,2
5839,20260727,2
1485,20260727,2
5095,20260727,2
1698,20260727,2
150,20260727,2
2814,20260727,2
4338,20260727,2
4322,20260727,2
5616,20260727,2
5247,20260727,2
157,20260727,2
2131,20260727,2
3993,20260727,2
1174,20260727,2
1383,20260727,2
5319,20260727,2
4720,20260727,2
3708,20260727,2
2659,20260727,2
3184,20260727,2
5203,20260727,2
3904,20260727,2
4414,20260727,2
3555,20260727,2
1833,20260727,2
82,20260727,2
3374,20260727,2
3668,20260727,2
3645,20260727,2
2616,20260727,2
3547,20260727,2
4133,20260727,2
3333,20260727,2
2898,20260727,2
885,20260727,2
186,20260727,2
2113,20260727,2
5772,20260727,2
2144,20260727,2
947,20260727,2
16,20260727,2
80,20260727,2
4077,20260727,2
901,20260727,2
1285,20260727,2
3443,20260727,2
4931,20260727,2
1436,20260727,2
2464,20260727,2
783,20260727,2
3945,20260727,2
5582,20260727,2
4171,20260727,2
4527,20260727,2
5369,20260727,2
156,20260727,2
2184,20260727,2
580,20260727,2
4027,20260727,2
1474,20260727,2
1996,20260727,2
2752,20260727,2
4323,20260727,2
1374,20260727,2
3490,20260727,2
2014,20260727,2
213,20260727,2
785,20260727,2
1221,20260727,2
292,20260727,2
5391,20260727,2
2079,20260727,2
5690,20260727,2
1121,20260727,2
5388,20260727,2
2442,20260727,2
2434,20260727,2
1909,20260727,2
472,20260727,2
3500,20260727,2
1600,20260727,2
3311,20260727,2
2083,20260727,2
410,20260727,2
1946,20260727,2
3268,20260727,2
4266,20260727,2
4029,20260727,2
628,20260727,2
4184,20260727,2
3045,20260727,2
3963,20260727,2
695,20260727,2
5560,20260727,2
5718,20260727,2
3228,20260727,2
402,20260727,2
1851,20260727,2
1136,20260727,2
2380,20260727,2
396,20260727,2
1892,20260727,2
3198,20260727,2
4018,20260727,2
1004,20260727,2
936,20260727,2
3838,20260727,2
661,20260727,2
3235,20260727,2
192,20260727,2
2169,20260727,2
971,20260727,2
892,20260727,2
404,20260727,2
2726,20260727,2
246,20260727,2
5338,20260727,2
4300,20260727,2
3053,20260727,2
5738,20260727,2
22,20260727,2
5581,20260727,2
4822,20260727,2
2688,20260727,2
5088,20260727,2
4923,20260727,2
1044,20260727,2
3520,20260727,2
3086,20260727,2
4108,20260727,2
1708,20260727,2
3704,20260727,2
363,20260727,2
1976,20260727,2
3447,20260727,2
1231,20260727,2
1482,20260727,2
2401,20260727,2
986,20260727,2
317,20260727,2
2207,20260727,2
1153,20260727,2
1702,20260727,2
3986,20260727,2
375,20260727,2
3067,20260727,2
3337,20260727,2
2167,20260727,2
5093,20260727,2
4288,20260727,2
3382,20260727,2
4784,20260727,2
290,20260727,2
2320,20260727,2
1539,20260727,2
1050,20260727,2
5327,20260727,2
2734,20260727,2
2315,20260727,2
5847,20260727,2
3512,20260727,2
1282,20260727,2
4574,20260727,2
3617,20260727,2
3124,20260727,2
3054,20260727,2
1634,20260727,2
5398,20260727,2
4110,20260727,2
4777,20260727,2
3328,20260727,2
830,20260727,2
5855,20260727,2
2801,20260727,2
609,20260727,2
3578,20260727,2
3772,20260727,2
2949,20260727,2
469,20260727,2
1505,20260727,2
2234,20260727,2
726,20260727,2
3676,20260727,2
697,20260727,2
2623,20260727,2
2915,20260727,2
755,20260727,2
3810,20260727,2
1249,20260727,2
3618,20260727,2
1985,20260727,2
968,20260727,2
1462,20260727,2
5805,20260727,2
3577,20260727,2
5439,20260727,2
5349,20260727,2
4745,20260727,2
2959,20260727,2
4927,20260727,2
1225,20260727,2
4494,20260727,2
5086,20260727,2
3402,20260727,2
1458,20260727,2
3881,20260727,2
3359,20260727,2
5716,20260727,2
1625,20260727,2
164,20260727,2
335,20260727,2
5124,20260727,2
931,20260727,2
3752,20260727,2
5041,20260727,2
3273,20260727,2
3694,20260727,2
1831,20260727,2
2461,20260727,2
593,20260727,2
1138,20260727,2
2595,20260727,2
2181,20260727,2
4352,20260727,2
2342,20260727,2
443,20260727,2
1100,20260727,2
5685,20260727,2
388,20260727,2
4168,20260727,2
850,20260727,2
5038,20260727,2
196,20260727,2
3119,20260727,2
1688,20260727,2
818,20260727,2
5678,20260727,2
205,20260727,2
5161,20260727,2
1122,20260727,2
462,20260727,2
1082,20260727,2
2785,20260727,2
4696,20260727,2
2679,20260727,2
1537,20260727,2
3200,20260727,2
1254,20260727,2
627,20260727,2
2417,20260727,2
5551,20260727,2
53,20260727,2
4891,20260727,2
1448,20260727,2
1521,20260727,2
436,20260727,2
184,20260727,2
5046,20260727,2
4738,20260727,2
1762,20260727,2
318,20260727,2
3293,20260727,2
7,20260727,2
3960,20260727,2
5831,20260727,2
3011,20260727,2
4583,20260727,2
3222,20260727,2
539,20260727,2
5233,20260727,2
3567,20260727,2
1402,20260727,2
1471,20260727,2
298,20260727,2
2768,20260727,2
4057,20260727,2
2538,20260727,2
313,20260727,2
4632,20260727,2
614,20260727,2
2841,20260727,2
3713,20260727,2
1817,20260727,2
4139,20260727,2
930,20260727,2
1736,20260727,2
5211,20260727,2
2979,20260727,2
1116,20260727,2
603,20260727,2
3010,20260727,2
1463,20260727,2
3417,20260727,2
2809,20260727,2
3900,20260727,2
2256,20260727,2
4497,20260727,2
383,20260727,2
699,20260727,2
4261,20260727,2
1323,20260727,2
5016,20260727,2
4358,20260727,2
2633,20260727,2
5573,20260727,2
4195,20260727,2
4726,20260727,2
2049,20260727,2
3005,20260727,2
5753,20260727,2
2045,20260727,2
4251,20260727,2
3764,20260727,2
5872,20260727,2
1425,20260727,2
1780,20260727,2
3014,20260727,2
8,20260727,2
3588,20260727,2
4828,20260727,2
3371,20260727,2
781,20260727,2
3706,20260727,2
1486,20260727,2
5631,20260727,2
5148,20260727,2
4929,20260727,2
5633,20260727,2
2418,20260727,2
5475,20260727,2
4739,20260727,2
2281,20260727,2
4933,20260727,2
4498,20260727,2
377,20260727,2
4067,20260727,2
2818,20260727,2
4918,20260727,2
3194,20260727,2
5429,20260727,2
5107,20260727,2
3156,20260727,2
1491,20260727,2
3255,20260727,2
3574,20260727,2
3699,20260727,2
5062,20260727,2
2773,20260727,2
27,20260727,2
3307,20260727,2
1979,20260727,2
3346,20260727,2
4044,20260727,2
3456,20260727,2
1084,20260727,2
1657,20260727,2
618,20260727,2
47,20260727,2
3026,20260727,2
2771,20260727,2
5269,20260727,2
2210,20260727,2
5672,20260727,2
1137,20260727,2
550,20260727,2
3602,20260727,2
1604,20260727,2
3935,20260727,2
2735,20260727,2
611,20260727,2
5311,20260727,2
1442,20260727,2
3111,20260727,2
5381,20260727,2
2414,20260727,2
992,20260727,2
4062,20260727,2
4672,20260727,2
279,20260727,2
3842,20260727,2
690,20260727,2
5801,20260727,2
1622,20260727,2
4294,20260727,2
1983,20260727,2
2570,20260727,2
3784,20260727,2
5832,20260727,2
2363,20260727,2
1989,20260727,2
4317,20260727,2
5231,20260727,2
5819,20260727,2
5713,20260727,2
59,20260727,2
804,20260727,2
25,20260727,2
5140,20260727,2
5665,20260727,2
4291,20260727,2
36,20260727,2
1964,20260727,2
1919,20260727,2
2775,20260727,2
5362,20260727,2
4802,20260727,2
2350,20260727,2
4124,20260727,2
4510,20260727,2
522,20260727,2
4775,20260727,2
4778,20260727,2
1848,20260727,2
999,20260727,2
3251,20260727,2
4806,20260727,2
5287,20260727,2
2876,20260727,2
307,20260727,2
3152,20260727,2
981,20260727,2
5774,20260727,2
4897,20260727,2
5811,20260727,2
1523,20260727,2
5467,20260727,2
5457,20260727,2
2345,20260727,2
4049,20260727,2
1181,20260727,2
4981,20260727,2
3245,20260727,2
4671,20260727,2
2449,20260727,2
2625,20260727,2
491,20260727,2
5721,20260727,2
3488,20260727,2
4327,20260727,2
2711,20260727,2
1684,20260727,2
584,20260727,2
505,20260727,2
640,20260727,2
4471,20260727,2
3856,20260727,2
1906,20260727,2
1446,20260727,2
1734,20260727,2
2502,20260727,2
1360,20260727,2
289,20260727,2
3914,20260727,2
4373,20260727,2
5336,20260727,2
1195,20260727,2
2662,20260727,2
2973,20260727,2
1135,20260727,2
2980,20260727,2
1641,20260727,2
209,20260727,2
2270,20260727,2
4439,20260727,2
4230,20260727,2
3259,20260727,2
4398,20260727,2
3418,20260727,2
1714,20260727,2
3853,20260727,2
2337,20260727,2
2069,20260727,2
4384,20260727,2
1412,20260727,2
2228,20260727,2
2721,20260727,2
1223,20260727,2
1409,20260727,2
5712,20260727,2
970,20260727,2
4679,20260727,2
2196,20260727,2
1950,20260727,2
3913,20260727,2
5178,20260727,2
778,20260727,2
1607,20260727,2
387,20260727,2
2217,20260727,2
1128,20260727,2
204,20260727,2
2646,20260727,2
3326,20260727,2
1478,20260727,2
4658,20260727,2
2108,20260727,2
4486,20260727,2
1620,20260727,2
1206,20260727,2
122,20260727,2
4037,20260727,2
3047,20260727,2
2145,20260727,2
1957,20260727,2
774,20260727,2
5106,20260727,2
3859,20260727,2
4056,20260727,2
447,20260727,2
453,20260727,2
620,20260727,2
4104,20260727,2
3397,20260727,2
870,20260727,2
2117,20260727,2
5351,20260727,2
1526,20260727,2
3659,20260727,2
2894,20260727,2
2722,20260727,2
4324,20260727,2
5306,20260727,2
763,20260727,2
4344,20260727,2
1660,20260727,2
3291,20260727,2
1242,20260727,2
272,20260727,2
2486,20260727,2
2507,20260727,2
5397,20260727,2
5648,20260727,2
657,20260727,2
2245,20260727,2
212,20260727,2
1596,20260727,2
2858,20260727,2
2788,20260727,2
2295,20260727,2
4532,20260727,2
1420,20260727,2
5440,20260727,2
1074,20260727,2
4518,20260727,2
2907,20260727,2
3342,20260727,2
4393,20260727,2
1349,20260727,2
1120,20260727,2
124,20260727,2
578,20260727,2
3726,20260727,2
853,20260727,2
1444,20260727,2
4986,20260727,2
3658,20260727,2
5348,20260727,2
448,20260727,2
4406,20260727,2
3491,20260727,2
3816,20260727,2
3761,20260727,2
1886,20260727,2
4036,20260727,2
3566,20260727,2
5123,20260727,2
810,20260727,2
3495,20260727,2
1896,20260727,2
259,20260727,2
5503,20260727,2
4959,20260727,2
2368,20260727,2
4626,20260727,2
5717,20260727,2
3818,20260727,2
5133,20260727,2
34,20260727,2
1680,20260727,2
1187,20260727,2
1941,20260727,2
5169,20260727,2
4987,20260727,2
3442,20260727,2
4501,20260727,2
789,20260727,2
2782,20260727,2
5575,20260727,2
4753,20260727,2
4105,20260727,2
3651,20260727,2
1497,20260727,2
1480,20260727,2
2618,20260727,2
199,20260727,2
5103,20260727,2
2469,20260727,2
2776,20260727,2
1664,20260727,2
2916,20260727,2
5082,20260727,2
2187,20260727,2
3606,20260727,2
1065,20260727,2
659,20260727,2
2697,20260727,2
1224,20260727,2
3562,20260727,2
565,20260727,2
287,20260727,2
3042,20260727,2
442,20260727,2
5225,20260727,2
257,20260727,2
3703,20260727,2
5421,20260727,2
400,20260727,2
1298,20260727,2
3192,20260727,2
3165,20260727,2
344,20260727,2
3887,20260727,2
752,20260727,2
4473,20260727,2
5505,20260727,2
651,20260727,2
1774,20260727,2
1236,20260727,2
2026,20260727,2
4314,20260727,2
4791,20260727,2
2146,20260727,2
5129,20260727,2
2899,20260727,2
3127,20260727,2
2031,20260727,2
2868,20260727,2
3314,20260727,2
4764,20260727,2
4826,20260727,2
5705,20260727,2
2253,20260727,2
4444,20260727,2
1126,20260727,2
3148,20260727,2
2050,20260727,2
2957,20260727,2
3094,20260727,2
516,20260727,2
1265,20260727,2
3345,20260727,2
5312,20260727,2
3795,20260727,2
3843,20260727,2
3143,20260727,2
2242,20260727,2
852,20260727,2
4868,20260727,2
1857,20260727,2
1905,20260727,2
1592,20260727,2
812,20260727,2
5043,20260727,2
5135,20260727,2
4703,20260727,2
2136,20260727,2
1853,20260727,2
1118,20260727,2
2944,20260727,2
4882,20260727,2
2700,20260727,2
4070,20260727,2
4509,20260727,2
5518,20260727,2
3650,20260727,2
5054,20260727,2
1302,20260727,2
2526,20260727,2
5618,20260727,2
2702,20260727,2
5139,20260727,2
2041,20260727,2
4284,20260727,2
5634,20260727,2
4982,20260727,2
4916,20260727,2
631,20260727,2
1928,20260727,2
3543,20260727,2
1518,20260727,2
5765,20260727,2
5257,20260727,2
1441,20260727,2
791,20260727,2
2967,20260727,2
4746,20260727,2
5034,20260727,2
4346,20260727,2
4222,20260727,2
4844,20260727,2
619,20260727,2
2251,20260727,2
3203,20260727,2
4947,20260727,2
5258,20260727,2
1575,20260727,2
1839,20260727,2
5,20260727,2
3176,20260727,2
5463,20260727,2
2190,20260727,2
4785,20260727,2
1787,20260727,2
613,20260727,2
4419,20260727,2
5215,20260727,2
5197,20260727,2
5447,20260727,2
5344,20260727,2
3357,20260727,2
5691,20260727,2
4906,20260727,2
483,20260727,2
2741,20260727,2
2525,20260727,2
2706,20260727,2
4065,20260727,2
1725,20260727,2
5290,20260727,2
3639,20260727,2
4633,20260727,2
2718,20260727,2
2302,20260727,2
450,20260727,2
566,20260727,2
5663,20260727,2
1180,20260727,2
5436,20260727,2
4449,20260727,2
1544,20260727,2
1325,20260727,2
1777,20260727,2
3840,20260727,2
5734,20260727,2
4941,20260727,2
4600,20260727,2
739,20260727,2
310,20260727,2
4640,20260727,2
5804,20260727,2
5703,20260727,2
2606,20260727,2
1247,20260727,2
608,20260727,2
948,20260727,2
1510,20260727,2
4320,20260727,2
4141,20260727,2
5406,20260727,2
4078,20260727,2
4377,20260727,3
1080,20260727,3
650,20260727,3
3186,20260727,3
2453,20260727,3
1186,20260727,3
819,20260727,3
2189,20260727,3
3776,20260727,3
4803,20260727,3
1341,20260727,3
1498,20260727,3
2941,20260727,3
2003,20260727,3
5081,20260727,3
3806,20260727,3
4993,20260727,3
5878,20260727,3
283,20260727,3
4092,20260727,3
1266,20260727,3
2830,20260727,3
3301,20260727,3
2714,20260727,3
468,20260727,3
1113,20260727,3
2554,20260727,3
1980,20260727,3
2206,20260727,3
4499,20260727,3
2767,20260727,3
5117,20260727,3
1423,20260727,3
5773,20260727,3
890,20260727,3
1742,20260727,3
4090,20260727,3
3027,20260727,3
451,20260727,3
98,20260727,3
5549,20260727,3
3587,20260727,3
2978,20260727,3
5527,20260727,3
3537,20260727,3
540,20260727,3
809,20260727,3
5232,20260727,3
5699,20260727,3
4545,20260727,3
2058,20260727,3
696,20260727,3
433,20260727,3
5790,20260727,3
3655,20260727,3
1723,20260727,3
769,20260727,3
5067,20260727,3
939,20260727,3
5729,20260727,3
4188,20260727,3
2681,20260727,3
3170,20260727,3
1241,20260727,3
3923,20260727,3
5334,20260727,3
3767,20260727,3
291,20260727,3
1290,20260727,3
4620,20260727,3
4189,20260727,3
1288,20260727,3
1904,20260727,3
137,20260727,3
835,20260727,3
392,20260727,3
1228,20260727,3
2559,20260727,3
3041,20260727,3
744,20260727,3
5166,20260727,3
3231,20260727,3
4572,20260727,3
2056,20260727,3
754,20260727,3
2356,20260727,3
2317,20260727,3
5102,20260727,3
2274,20260727,3
3791,20260727,3
2895,20260727,3
4685,20260727,3
5173,20260727,3
3630,20260727,3
160,20260727,3
1944,20260727,3
3498,20260727,3
2452,20260727,3
543,20260727,3
2689,20260727,3
5789,20260727,3
1011,20260727,3
2840,20260727,3
701,20260727,3
1096,20260727,3
4709,20260727,3
3925,20260727,3
2420,20260727,3
4460,20260727,3
1484,20260727,3
5155,20260727,3
3075,20260727,3
4909,20260727,3
5555,20260727,3
3398,20260727,3
5207,20260727,3
3100,20260727,3
710,20260727,3
460,20260727,3
4426,20260727,3
3306,20260727,3
3313,20260727,3
28,20260727,3
872,20260727,3
3060,20260727,3
4331,20260727,3
4731,20260727,3
2581,20260727,3
5558,20260727,3
1902,20260727,3
1048,20260727,3
1087,20260727,3
4878,20260727,3
4961,20260727,3
5792,20260727,3
1717,20260727,3
665,20260727,3
3219,20260727,3
982,20260727,3
5627,20260727,3
1134,20260727,3
3283,20260727,3
153,20260727,3
3105,20260727,3
4594,20260727,3
2429,20260727,3
3973,20260727,3
439,20260727,3
3353,20260727,3
3614,20260727,3
3292,20260727,3
1190,20260727,3
2224,20260727,3
4134,20260727,3
172,20260727,3
2962,20260727,3
2150,20260727,3
2516,20260727,3
1776,20260727,3
5571,20260727,3
4817,20260727,3
1183,20260727,3
4525,20260727,3
3146,20260727,3
4734,20260727,3
4245,20260727,3
2635,20260727,3
4468,20260727,3
499,20260727,3
1522,20260727,3
728,20260727,3
146,20260727,3
2783,20260727,3
4115,20260727,3
3048,20260727,3
5210,20260727,3
4797,20260727,3
2166,20260727,3
5268,20260727,3
1971,20260727,3
360,20260727,3
3663,20260727,3
2544,20260727,3
2171,20260727,3
3134,20260727,3
1594,20260727,3
4652,20260727,3
3969,20260727,3
2231,20260727,3
2415,20260727,3
5854,20260727,3
3274,20260727,3
4375,20260727,3
577,20260727,3
908,20260727,3
2989,20260727,3
980,20260727,3
4675,20260727,3
3465,20260727,3
2120,20260727,3
779,20260727,3
575,20260727,3
2535,20260727,3
5236,20260727,3
234,20260727,3
4530,20260727,3
913,20260727,3
48,20260727,3
2011,20260727,3
2472,20260727,3
